user_id,fix_location_state,fix_age
118817,skne,35
119556,northcarolina,100
120081,southaustralia,20
120485,victoria,30
120515,riograndedosul,50
120563,essex,50
120579,braga,20
121010,england,35
121070,rhnealpes,30
121606,selangor,30
121667,valencia,35
121845,illinois,10
121941,louisiana,100
122037,nordrheinwestfalen,30
122086,britishcolumbia,20
122321,florida,30
122429,hawaii,50
122506,iowa,30
122660,nordrheinwestfalen,20
122716,arizona,35
122793,ontario,50
122881,england,10
123501,espaa,30
123724,iowa,100
123791,niedersachsen,10
123822,australiancapitalterritory,30
124010,berlin,50
124078,michigan,30
124079,britishcolumbia,30
124310,oregon,100
124322,ontario,10
124546,alberta,40
124597,ontario,40
124717,noordholland,30
124827,britishcolumbia,100
125053,nordrheinwestfalen,30
125153,kentucky,50
125203,quebec,20
125798,england,30
125808,zrich,35
125889,queensland,30
126053,kentucky,20
126236,sopaulo,30
126296,huntingdon,50
126388,northcarolina,30
126693,ontario,35
126726,georgia,35
126736,missouri,40
126827,middlesex,35
126851,texas,100
127024,ontario,100
127359,oregon,35
127619,tennessee,50
127621,northcarolina,50
127766,lombardia,10
128040,ohio,40
128096,minasgerais,30
128139,michigan,30
128241,minnesota,30
128332,texas,10
128447,ca,10
128790,england,35
129393,uusimaa,30
129465,northcarolina,35
129503,lisboa,50
129538,wellington,40
129617,hamburg,30
129851,pennsylvania,40
129929,england,10
129988,oregon,35
130157,washington,50
130438,novascotia,40
130474,tennessee,35
130591,andhrapradesh,30
130594,karnataka,20
130611,perth,40
130915,newyork,10
131099,england,40
131389,na,20
131476,newsouthwales,30
131594,california,50
131602,michigan,35
131675,gelderland,40
131819,nordrheinwestfalen,30
131855,hampshire,35
132242,massachusetts,35
132375,colorado,100
132492,hamburg,10
132633,antwerp,30
132663,california,50
132836,florida,100
133348,badenwuerttemberg,30
133414,ontario,10
133435,nc27243,50
133645,asturias,30
133654,noordbrabant,50
133747,maryland,30
133811,california,10
134031,hessen,30
134784,illinois,30
134837,kualalumpur,30
135383,arizona,50
135624,kuwait,30
135778,massachusetts,50
135847,kentucky,30
135865,vermont,50
135880,newyork,100
135911,england,35
136010,ontario,10
136071,illinois,50
136139,california,10
136234,wisconsin,30
136237,alberta,35
136304,virginia,30
136363,wien,10
136382,alberta,10
136430,virginia,10
136747,michigan,35
136925,northcarolina,40
137190,bretagne,35
137283,ontario,40
137336,washington,30
137397,alsace,35
138073,scotland,35
138302,montana,35
138529,lombardia,10
138546,newsouthwales,30
138844,manitoba,50
138883,northcarolina,20
139126,hawaii,30
139286,manitoba,50
139359,florida,40
139406,california,10
139566,canterbury,35
139607,massachusetts,50
140000,england,10
140036,newhampshire,40
140080,niedersachsen,40
140087,porto,35
140192,nordrheinwestfalen,30
140264,isometimesliveinhongkong,20
140293,maryland,30
140423,england,40
140437,lisboa,30
140565,lisbon,20
140605,zuidholland,30
141049,victoria,40
141210,badenwrttemberg,10
141493,california,50
141565,oregon,30
141608,trnava,30
141710,nebraska,10
141819,westernaustralia,35
141832,minnesota,35
141842,michigan,20
141901,canterbury,50
141902,virginia,100
141958,oslo,50
142024,alberta,100
142026,wisconsin,35
142062,california,50
142076,newhampshire,30
142121,hawaii,35
142256,alberta,100
142366,louisiana,40
142479,oregon,10
142524,michigan,40
142555,northernireland,35
142600,hawaii,100
142649,iledefrance,30
142715,alaska,40
143055,brandenburg,20
143163,california,30
143427,georgia,30
143909,nordrheinwestfalen,30
144124,hessen,30
144133,northcarolina,40
144365,oklahoma,40
144997,newhampshire,35
145161,england,40
145165,newsouthwales,40
145190,piemonte,30
145198,texas,30
145449,virginia,10
145635,northcarolina,30
145761,na,20
145898,england,30
145956,ontario,10
146108,texas,100
146175,florida,30
146310,missouri,35
146466,indiana,20
146804,california,10
147045,minnesota,30
147156,surrey,50
147462,newsouthwales,40
147752,illinois,30
147803,alabama,100
147847,southcarolina,10
148051,alberta,30
148191,oregon,50
148378,wisconsin,30
148800,texas,100
148804,california,10
149172,colorado,40
149934,illinois,50
150124,nebraska,35
150364,distritonacional,40
150657,newyork,30
150695,pennsylvania,35
150915,ontario,10
151068,victoria,30
151086,georgia,40
151483,california,10
152016,massachusetts,30
152099,arizona,20
152186,ontario,35
152738,ohio,35
152933,barcelona,20
153361,florida,50
153621,aragn,30
153653,southdakota,100
153797,oklahoma,35
153869,nordrheinwestfalen,30
154125,niedersachsen,50
154197,alaska,30
154346,california,30
154423,westernaustralia,100
154472,df,35
155047,alsace,50
155147,washington,100
155343,kualalumpur,30
155939,tennessee,40
156020,lisboa,40
156089,lisboa,40
156163,california,100
156264,seoul,40
156534,england,30
156706,washington,20
156837,england,40
156876,crdoba,40
156972,rhnealpes,30
157127,kentucky,30
157602,pennsylvania,10
157783,queensland,35
158033,california,30
158663,ohio,50
158851,california,40
159033,maryland,50
159510,connecticut,30
159720,manitoba,35
160241,macedonia,20
160431,riftvalley,40
160629,michigan,100
160681,michigan,30
161039,newbrunswick,35
161068,guangdongprovince,20
161694,piemonte,30
161726,england,35
161849,ontario,30
161872,florida,30
162019,illinois,20
162052,california,100
162085,ontario,30
162155,washington,100
162279,dalarna,30
162311,florida,30
162528,plainewilhems,30
162639,washington,10
162760,scotland,10
162962,missouri,30
163433,alberta,10
163534,england,40
163609,mississippi,30
163776,virginia,30
163824,alsace,20
164105,newhampshire,30
164315,espaa,35
164675,oregon,100
164775,wisconsin,10
164896,oregon,50
164926,michigan,30
164955,newyork,50
164965,queensland,40
165078,australiancapitalterritory,30
165201,england,30
165366,manitoba,10
165371,kualalumpur,20
165549,badenwuerttemberg,30
165558,loireatlantique,20
165637,kualalumpur,30
165654,iowa,30
165751,novascotia,35
165838,massachusetts,100
166546,iledefrance,100
166922,england,30
167438,lorraine,20
167471,ontario,30
167492,nordrheinwestfalen,20
167611,england,40
167782,florida,30
168036,oregon,10
168047,england,30
168064,newbrunswick,10
168800,mindanao,20
168816,california,40
169014,missouri,30
169492,maine,100
169563,alberta,30
169699,minnesota,50
169773,california,30
170118,espaa,35
170184,england,100
170236,scotland,40
170257,washington,100
170513,pennsylvania,10
170595,northcarolina,35
170634,illinois,10
170721,ontario,35
170861,massachusetts,50
170947,iowa,40
170997,california,100
171007,newmexico,40
171104,britishcolumbia,10
171118,ontario,50
171157,missouri,35
171435,maryland,10
171506,washington,35
171638,montana,100
171968,texas,30
171986,england,50
172115,california,30
172293,england,10
172374,california,30
172406,northcarolina,30
172512,kentucky,30
172664,nordrheinwestfalen,35
172888,rhnealpes,100
173001,wellington,100
173190,colorado,10
173315,southcarolina,100
173433,iowa,10
173632,steiermark,40
173652,florida,10
174017,england,35
174092,england,35
174145,washington,50
174216,ontario,40
174568,oregon,30
174657,california,35
175234,washington,50
175254,california,10
175315,ontario,35
175510,nordrheinwestfalen,35
175886,southaustralia,100
176023,newyork,30
176062,westernaustralia,40
176509,badenwuerttemberg,20
176902,missouri,30
177088,england,10
177128,wellington,50
177367,louisiana,10
177435,virginia,50
177534,galicia,30
177688,bayern,30
177923,alava,30
178072,goldenbay,100
178199,texas,10
178329,colorado,30
178895,victoria,35
178978,newmexico,35
179454,california,30
179730,rhodeisland,10
179733,southcarolina,30
179739,colorado,50
179772,alberta,40
179791,newsouthwales,30
179826,england,30
180149,tennessee,40
180151,florida,20
180378,alberta,40
180440,scotland,30
180441,pennsylvania,20
180447,newsouthwales,30
180795,england,30
180925,ontario,30
180957,southaustralia,10
181156,southaustralia,100
181176,missouri,50
181212,georgia,35
181248,selangor,10
181293,victoria,100
181316,managua,40
181683,pennsylvania,100
181704,florida,20
181714,colorado,30
181995,haineut,30
182053,england,35
182063,badenwuerttemberg,30
182085,hessen,10
182334,massachusetts,35
182442,newyork,10
182551,colorado,35
182700,england,30
182720,england,30
182847,washington,50
183346,niedersachsen,10
183347,maryland,40
183568,florida,30
183572,massachusetts,30
183722,alabama,50
183923,ohio,10
183963,alberta,30
184089,alberta,10
184154,florida,50
184424,ohio,50
184465,kentucky,35
184661,noordholland,10
184924,england,30
185123,ohio,35
185176,ohio,40
185233,nevada,35
185288,quebec,10
185448,virginia,35
186039,tehran,30
186527,virginia,40
186899,oklahoma,30
187256,california,10
187309,england,100
187333,madrid,35
187517,newyork,30
187704,pennsylvania,100
187745,newsouthwales,20
187747,massachusetts,30
187981,victoria,30
188119,colorado,40
188268,pohjoispohjanmaa,30
188331,florida,100
188411,nordrheinwestfalen,35
188478,ticino,30
188877,hampshire,40
188912,canterbury,10
189190,northcarolina,30
189334,ontario,50
189516,colorado,40
189666,limburg,10
190175,newsouthwales,10
190265,ohio,35
190708,california,50
190885,pennsylvania,40
190925,florida,100
191214,arizona,30
191841,oregon,35
192199,louisiana,100
192844,pennsylvania,10
192895,mexicocity,30
192979,etelsavo,20
193458,ontario,50
193642,newsouthwales,50
193736,pennsylvania,100
193738,newmexico,10
193873,newdelhi,30
194206,florida,50
194296,california,100
194636,california,10
194669,georgia,50
194732,northcarolina,50
194799,northcarolina,35
195079,nebraska,50
195116,tynewear,30
195124,vaud,10
195374,florida,100
195714,espaa,40
195770,newbrunswick,35
196006,niedersachsen,30
196047,michigan,100
196052,pennsylvania,40
196077,virginia,30
196146,keighley,40
196160,washington,30
196298,nordrheinwestfalen,30
196363,massachusetts,100
196493,nordrheinwestfalen,30
196656,seixal,30
196858,newyork,35
196910,newyork,50
197505,novascotia,40
197550,galati,50
197792,australiancapitalterritory,10
197828,california,100
197882,missouri,40
197984,pennsylvania,100
198045,missouri,30
198246,california,100
199178,england,100
199180,iledefrance,30
199510,maine,30
199841,sopaulo,40
200246,ontario,40
200876,na,10
201017,florida,40
201042,alabama,35
201137,saskatchewan,30
201141,ontario,30
201404,newhampshire,30
201447,missouri,50
201521,tennessee,10
201641,ontario,20
201674,pennsylvania,30
201923,pennsylvania,10
201969,britishcolumbia,10
202058,california,40
202069,ontario,40
202173,nordrheinwestfalen,30
202277,georgia,100
202359,wielkopolska,10
202647,england,10
202764,cantabria,30
202821,texas,30
203017,minnesota,35
203047,victoria,100
203240,missouri,35
203280,victoria,30
203516,washington,50
203531,ohio,30
203799,wisconsin,100
203820,zaragoza,35
204359,newyork,50
204457,newjersey,100
204592,england,20
204622,pennsylvania,30
204652,louisiana,10
204946,missouri,50
205019,imostate,30
205072,alberta,35
205338,taranaki,35
205350,britishcolumbia,10
205418,canterbury,30
205473,ontario,35
205483,guipzcoa,100
205502,california,30
205554,newyork,20
205708,nordrheinwestfalen,40
205783,california,10
205871,tehran,30
205909,newyork,10
205989,northdakota,30
206074,connecticut,20
206160,britishcolumbia,10
206187,victoria,20
206305,pennsylvania,10
206891,mississippi,35
206979,otago,30
207254,lisbon,50
207391,california,30
207411,berlin,30
207721,ontario,40
208033,iledefrance,40
208141,wisconsin,50
208298,california,10
208406,missouri,35
208449,illinois,100
208478,victoria,100
208665,illinois,100
208668,oregon,100
208815,california,30
208829,newbrunswick,10
208863,alabama,10
208907,newmexico,30
209224,california,100
209373,california,40
209389,toamasina,35
209486,iowa,30
209498,idaho,10
209536,kent,35
209569,victoria,35
209631,novascotia,30
209756,california,40
209875,california,50
209985,england,50
210131,cantabria,30
210311,porto,30
210317,georgia,10
210324,maryland,30
210485,california,40
210574,massachusetts,30
210695,southaustralia,30
210791,illinois,30
210816,wyoming,30
210822,louisiana,40
210923,ohio,10
210945,nordrheinwestfalen,50
210959,newjersey,35
211426,colorado,30
211430,ontario,30
211460,wien,35
211478,ontario,100
211562,victoria,40
211720,connecticut,35
211961,overijssel,50
212088,sachsen,35
212645,pennsylvania,30
213119,britishcolumbia,30
213255,pennsylvania,35
213316,england,35
213318,texas,30
213322,newsouthwales,20
213350,california,100
213416,minasgerais,30
214641,arizona,35
214879,varsinaissuomi,30
214941,southaustralia,100
215298,ontario,35
215953,andaluca,35
216155,massachusetts,40
216262,massachusetts,100
216386,utah,30
216397,europe,40
216409,indiana,30
216613,victoria,20
216679,newyork,30
217106,illinois,100
217262,virginia,100
217386,oregon,10
217395,california,30
217566,wp,20
218051,lisboa,30
218068,indiana,40
218182,illinois,40
218197,bayern,40
218290,ontario,20
218608,southcarolina,35
218831,nordrheinwestfalen,30
218867,newsouthwales,50
219132,pennsylvania,10
219546,indiana,30
219680,idaho,100
219752,northsomerset,50
219813,tirol,30
219949,florida,10
220261,victoria,30
220490,tasmania,35
220688,massachusetts,30
220867,southaustralia,30
221117,sopaulo,35
221290,england,50
221550,ncarolina,100
221553,hessen,30
221777,ohio,30
221871,ontario,10
221903,sabah,30
222035,england,100
222050,michigan,50
222140,niedersachsen,20
222277,newsouthwales,20
222293,wisconsin,50
222391,nordrheinwestfalen,30
222622,wien,30
222683,maryland,10
222795,england,40
223091,washington,100
223156,missouri,35
223201,california,10
223253,texas,100
223416,england,10
223438,massachusetts,35
223566,missouri,30
223608,michigan,35
223814,england,10
223942,missouri,10
223950,washington,30
224269,victoria,40
224349,maryland,30
224360,iledefrance,30
224525,prahova,20
224606,england,20
224612,texas,30
224646,england,10
224768,california,50
224809,newhampshire,100
224865,flevoland,10
225087,ontario,100
225593,california,10
225686,california,20
225727,virginia,100
225763,california,10
225832,victoria,50
225887,illinois,20
225986,england,40
226006,arkansas,40
226022,florida,50
226031,colorado,40
226393,pennsylvania,30
226422,canterbury,50
226548,southisland,35
227276,england,50
227295,llanelli,10
227447,california,40
227520,california,35
227654,wellington,10
227705,connecticut,40
227771,na,20
228633,na,30
228681,newjersey,10
228750,britishcolumbia,30
228768,newyork,10
228790,britishcolumbia,30
228947,nordrheinwestfalen,40
229329,vaud,100
229405,wisconsin,100
229551,ontario,30
229568,newyork,100
229635,oklahoma,30
229741,california,30
229757,noordholland,30
229863,corse,35
230013,texas,10
230030,california,40
230115,florida,50
230427,nordrheinwestfalen,30
230436,texas,30
230490,newyork,35
230514,queensland,35
230531,vienna,10
231190,warminskomazurskie,30
231290,georgia,30
231613,england,30
231851,britishcolumbia,30
231857,australiancapitalterritory,50
232052,florida,30
232343,pennsylvania,10
232555,ontario,35
232838,ohio,40
233451,washington,50
233703,england,35
233714,rhnealpes,30
233857,california,30
233871,minnesota,10
233976,badenwuerttemberg,30
234328,antwerp,30
234565,britishcolumbia,40
234597,toscana,10
234765,sarawak,30
234784,victoria,20
234925,ohio,100
234927,california,10
235377,california,100
235394,catalua,30
235438,victoria,10
235506,ontario,30
235538,romaniaeurope,100
235543,minnesota,100
235698,texas,10
235925,piemonte,30
236269,missouri,30
236283,florida,50
236296,newsouthwales,10
236399,delaware,50
236583,illinois,35
236655,england,35
236727,wales,35
236860,texas,50
236918,indiana,50
236955,florida,50
237064,england,100
237264,cairo,40
237271,utah,10
237283,maryland,50
237397,na,10
237399,groningen,10
238639,california,30
239020,washington,100
239106,california,100
239431,newsouthwales,10
239449,alaska,20
239486,wisconsin,30
239552,northcarolina,100
239567,hessen,30
239594,vlaamsbrabant,30
239661,newsouthwales,30
239847,pennsylvania,10
240051,ontario,35
240054,england,10
240224,california,100
240295,newyork,10
240375,manitoba,35
240403,kentucky,50
240541,washington,50
240930,wisconsin,100
241012,britishcolumbia,100
241086,england,30
241204,newsouthwales,30
241265,ontario,35
241291,washington,35
241430,tennessee,50
241432,rheinlandpfalz,30
241992,nordrheinwestfalen,10
242006,distritonacional,35
242106,louisiana,30
242233,texas,100
242273,colorado,30
242349,england,30
242458,florida,50
242519,na,10
242639,connecticut,20
242640,illinois,30
242642,britishcolumbia,100
242646,florida,10
242730,california,100
242742,california,100
242824,texas,30
242914,texas,50
242961,washington,100
243075,yukonterritory,20
243077,michigan,35
243360,newyork,10
243491,ontario,50
243700,wisconsin,10
243745,espaa,40
243876,nordrheinwestfalen,35
243888,florida,40
244056,zuidholland,10
244277,scotland,50
244470,newsouthwales,30
244484,nevada,50
244602,missouri,10
244708,lancashire,10
